"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"EDRF1",0,0,0,0,9,0,0,1,0,10,10,10
"EEF1AKNMT",0,0,0,0,8,2,0,0,0,10,10,10
"EGFL6",0,0,0,0,9,1,0,0,0,10,10,10
"EIF2D",0,0,0,0,9,1,0,0,0,10,10,10
"EIF3E",0,0,0,0,9,1,0,0,0,10,10,10
"EIF5B",0,0,0,0,8,0,0,2,0,10,10,10
"ELFN2",1,0,0,0,9,0,0,0,0,10,10,10
"EML1",0,0,0,0,9,1,0,0,0,10,10,10
"EPB41L1",1,1,0,0,8,0,0,0,0,10,10,10
"EPC1",0,0,0,0,10,0,0,0,0,10,10,10
"EPN1",1,0,0,0,9,0,0,0,0,10,10,10
"ERCC4",0,0,0,0,10,0,0,0,0,10,10,10
"ESR1",0,0,0,0,8,2,0,0,0,10,10,10
"EVI2B",0,0,0,0,10,0,0,0,0,10,10,10
"EZH2",0,0,0,0,9,1,0,0,0,10,10,10
"FAM160A2",0,0,0,0,10,0,0,0,0,10,10,10
"FBXO16",0,0,0,0,9,0,0,1,0,10,10,10
"FBXO24",1,0,0,0,9,0,0,0,0,10,10,10
"FBXO30",0,0,0,0,10,0,0,0,0,10,10,10
"FCAR",0,0,0,0,10,0,0,0,0,10,10,10
"FCHO1",0,0,0,0,7,1,0,2,0,10,10,10
"FCN2",0,0,0,0,10,0,0,0,0,10,10,10
"FGF13",0,0,0,0,9,0,0,1,0,10,10,10
"FGFR2",0,0,1,0,9,0,0,0,0,10,10,10
"FMR1NB",0,0,0,0,9,1,0,0,0,10,10,10
"FNIP2",0,0,0,0,10,0,0,0,0,10,10,10
"FOXD4L5",0,1,0,0,9,0,0,0,0,10,10,10
"FOXP1",1,0,0,0,7,0,1,1,0,10,10,10
"GADL1",0,0,0,0,10,0,0,0,0,10,10,10
"GAS2L3",0,0,0,0,9,1,0,0,0,10,10,10
"GATM",0,0,0,0,9,0,0,1,0,10,10,10
"GC",2,0,0,0,5,3,0,0,0,10,10,10
"GCSAML",0,0,0,0,10,0,0,0,0,10,10,10
"GDF6",0,0,0,0,10,0,0,0,0,10,10,10
"GDPD2",0,0,0,0,8,1,0,1,0,10,10,10
"GGN",0,0,0,0,10,0,0,0,0,10,10,10
"GLRA3",0,0,0,0,8,1,0,1,0,10,10,10
"GLRA4",0,0,0,0,10,0,0,0,0,10,10,10
"GMEB2",0,0,0,0,10,0,0,0,0,10,10,10
"GMIP",0,1,0,0,9,0,0,0,0,10,10,10
"GNAQ",0,1,0,0,9,0,0,0,0,10,10,10
"GPD2",0,0,0,0,8,2,0,0,0,10,10,10
"GPNMB",0,0,0,0,10,0,0,0,0,10,10,10
"GPR15",0,0,0,0,10,0,0,0,0,10,10,10
"GPR4",0,0,0,0,8,2,0,0,0,10,10,10
"GTPBP1",0,0,0,0,9,0,0,1,0,10,10,10
"GTPBP3",0,0,0,0,9,0,0,1,0,10,10,10
"GYS2",0,0,0,0,10,0,0,0,0,10,10,10
"GZMA",1,0,0,0,9,0,0,0,0,10,10,10
"HADHB",0,0,0,0,10,0,0,0,0,10,10,10
"HAUS6",0,0,0,0,9,0,0,1,0,10,10,10
"HCFC2",0,0,0,0,9,1,0,0,0,10,10,10
"HEG1",0,1,0,0,7,2,0,0,0,10,10,10
"HIF3A",0,0,0,0,8,0,0,1,1,10,10,10
"HK2",0,0,0,0,10,0,0,0,0,10,10,10
"HLX",0,0,0,0,9,1,0,0,0,10,10,10
"HMGCS2",0,0,0,0,9,1,0,0,0,10,10,10
"HNRNPA1",0,0,0,0,10,0,0,0,0,10,10,10
"HNRNPM",0,0,0,0,10,0,0,0,0,10,10,10
"HOXD10",1,0,0,0,8,1,0,0,0,10,10,10
"HTR3B",0,0,0,0,9,1,0,0,0,10,10,10
"HTR3C",0,0,0,0,8,0,0,2,0,10,10,10
"HYOU1",0,0,0,0,9,1,0,0,0,10,10,10
"IBTK",0,0,0,0,9,1,0,0,0,10,10,10
"IFNA2",0,0,0,0,10,0,0,0,0,10,10,10
"IFT88",0,0,0,0,10,0,0,0,0,10,10,10
"IGF1R",0,0,0,0,8,1,0,1,0,10,10,10
"IGHV3-20",0,0,0,0,10,0,0,0,0,10,10,10
"IGKV2-24",0,0,0,0,9,1,0,0,0,10,10,10
"IGKV2-30",0,0,0,0,10,0,0,0,0,10,10,10
"IGKV2D-30",0,0,0,0,10,0,0,0,0,10,10,10
"IGSF21",0,0,0,0,10,0,0,0,0,10,10,10
"IGSF5",0,0,0,0,9,0,0,1,0,10,10,10
"IKBKB",0,0,0,0,5,3,0,2,0,10,10,10
"IKZF2",1,1,0,0,8,0,0,0,0,10,10,10
"IMMT",0,0,0,0,10,0,0,0,0,10,10,10
"INMT",0,0,0,0,10,0,0,0,0,10,10,10
"INSYN1",1,0,0,0,7,2,0,0,0,10,10,10
"IRAK3",1,0,0,0,9,0,0,0,0,10,10,10
"IRX4",0,0,0,0,8,1,0,1,0,10,10,10
"ITGA6",1,0,0,0,9,0,0,0,0,10,10,10
"ITM2A",0,0,0,0,9,1,0,0,0,10,10,10
"JAK1",1,0,0,0,9,0,0,0,0,10,10,10
"JAM2",0,0,0,0,10,0,0,0,0,10,10,10
"JMY",0,0,0,0,10,0,0,0,0,10,10,10
"JRK",0,0,0,0,10,0,0,0,0,10,10,10
"KBTBD8",0,0,0,0,9,1,0,0,0,10,10,10
"KCNK6",0,0,0,0,9,0,0,1,0,10,10,10
"KCNV2",0,0,0,0,9,1,0,0,0,10,10,10
"KCTD16",1,0,0,0,8,1,0,0,0,10,10,10
"KHDC3L",0,0,0,0,8,1,0,1,0,10,10,10
"KIAA0232",2,0,0,0,7,1,0,0,0,10,10,10
"KIF20A",0,0,0,0,10,0,0,0,0,10,10,10
"KLF10",2,0,0,0,8,0,0,0,0,10,10,10
"KLK15",0,0,0,0,10,0,0,0,0,10,10,10
"KLK2",0,0,0,0,10,0,0,0,0,10,10,10
"KLK8",1,0,0,0,9,0,0,0,0,10,10,10
"KRT1",0,0,0,0,9,0,0,1,0,10,10,10
"KRT25",0,0,0,0,6,4,0,0,0,10,10,10
"KRT26",0,1,0,0,8,1,0,0,0,10,10,10
"KRTAP10-6",0,0,0,0,9,1,0,0,0,10,10,10
"KRTAP10-9",0,0,0,0,10,0,0,0,0,10,10,10
"KRTAP13-1",0,0,0,0,10,0,0,0,0,10,10,10
"KRTAP21-1",0,0,0,0,9,1,0,0,0,10,10,10
"LGI3",0,0,0,0,4,6,0,0,0,10,10,10
"LHX9",0,0,0,0,10,0,0,0,0,10,10,10
"LINS1",0,0,0,0,8,1,0,1,0,10,10,10
"LRRC37A3",0,0,0,0,8,1,0,0,1,10,10,10
"LRRC8C",1,1,0,0,8,0,0,0,0,10,10,10
"MAF1",0,0,0,0,10,0,0,0,0,10,10,10
"MAGEA8",0,0,0,0,10,0,0,0,0,10,10,10
"MANEA",1,0,0,0,9,0,0,0,0,10,10,10
"MAP2K4",0,0,0,0,5,2,0,3,0,10,10,10
"MAP3K3",3,1,0,0,6,0,0,0,0,10,10,10
"MAP3K7",0,0,0,0,10,0,0,0,0,10,10,10
"MAP4K1",0,0,0,0,7,2,0,1,0,10,10,10
"MAP7D2",0,0,0,0,8,1,0,1,0,10,10,10
"MASP1",0,0,0,0,8,2,0,0,0,10,10,10
"MCTP1",0,0,0,0,10,0,0,0,0,10,10,10
"MDGA1",0,0,0,0,10,0,0,0,0,10,10,10
"MECP2",0,0,0,0,10,0,0,0,0,10,10,10
"MEIS2",0,0,0,0,9,0,0,1,0,10,10,10
"MERTK",0,0,0,0,8,2,0,0,0,10,10,10
"METTL4",0,0,0,0,10,0,0,0,0,10,10,10
"MMP20",0,0,0,0,10,0,0,0,0,10,10,10
"MOV10L1",1,0,0,0,7,2,0,0,0,10,10,10
"MPPED1",0,1,0,0,8,1,0,0,0,10,10,10
"MROH5",0,0,1,0,8,1,0,0,0,10,10,10
"MRPS5",0,0,0,0,10,0,0,0,0,10,10,10
"MS4A1",2,0,0,0,5,2,0,1,0,10,10,10
"MS4A6A",1,0,0,0,9,0,0,0,0,10,10,10
"MSLN",0,0,0,0,6,0,0,4,0,10,10,10
"MTHFD1L",0,0,0,0,7,2,0,1,0,10,10,10
"MTMR12",0,0,0,0,9,1,0,0,0,10,10,10
"MTUS1",2,0,0,0,6,2,0,0,0,10,10,10
"MYF6",0,0,0,0,9,0,0,0,1,10,10,10
"MYH10",0,0,0,0,8,0,0,2,0,10,10,10
"MYH7B",0,0,0,0,10,0,0,0,0,10,10,10
"MYOM1",0,0,0,0,7,3,0,0,0,10,10,10
"NAP1L2",0,0,0,0,8,2,0,0,0,10,10,10
"NBEAL2",0,0,0,0,9,1,0,0,0,10,10,10
"NIBAN1",0,0,0,0,8,2,0,0,0,10,10,10
"NIPAL3",1,0,0,0,7,0,0,2,0,10,10,10
"NKTR",0,0,0,0,9,0,0,1,0,10,10,10
"NKX6-1",0,0,0,0,10,0,0,0,0,10,10,10
"NLN",0,0,1,0,8,0,0,1,0,10,10,10
"NONO",7,0,0,0,1,2,0,0,0,10,10,10
"NOTCH3",2,0,0,0,8,0,0,0,0,10,10,10
"NR1H4",0,0,0,0,10,0,0,0,0,10,10,10
"NSMAF",0,0,0,0,8,0,0,2,0,10,10,10
"NT5C1A",0,0,0,0,8,2,0,0,0,10,10,10
"NTSR1",0,0,0,0,9,1,0,0,0,10,10,10
"NUP153",0,0,0,0,10,0,0,0,0,10,10,10
"OBI1",0,1,0,0,8,1,0,0,0,10,10,10
"OGDH",1,0,0,0,9,0,0,0,0,10,10,10
"OLAH",0,0,0,0,9,1,0,0,0,10,10,10
"OR10J5",0,0,0,0,9,1,0,0,0,10,10,10
"OR1M1",0,0,0,0,10,0,0,0,0,10,10,10
"OR4D2",1,0,0,0,9,0,0,0,0,10,10,10
"OR51B5",0,0,0,0,10,0,0,0,0,10,10,10
"OR52B2",0,0,0,0,9,0,0,0,1,10,10,10
"OR56B1",2,0,0,0,8,0,0,0,0,10,10,10
"OR6C2",0,0,0,0,10,0,0,0,0,10,10,10
"OR7E24",0,0,0,0,10,0,0,0,0,10,10,10
"OR7G1",0,0,0,0,8,1,0,0,1,10,10,10
"OR8B2",0,0,0,0,10,0,0,0,0,10,10,10
"OR9A2",0,0,0,0,10,0,0,0,0,10,10,10
"PACRG",0,0,0,0,10,0,0,0,0,10,10,10
"PADI2",0,0,0,0,10,0,0,0,0,10,10,10
"PADI4",0,1,0,0,9,0,0,0,0,10,10,10
"PAX7",0,1,0,0,8,0,0,1,0,10,10,10
"PCNX3",1,0,0,0,8,1,0,0,0,10,10,10
"PCSK1",2,0,0,0,7,1,0,0,0,10,10,10
"PDGFD",0,0,0,0,9,0,0,1,0,10,10,10
"PER3",0,0,0,0,6,4,0,0,0,10,10,10
"PFAS",0,0,0,0,9,0,0,1,0,10,10,10
"PHF21B",0,0,0,0,5,5,0,0,0,10,10,10
"PIGO",0,0,0,0,9,1,0,0,0,10,10,10
"PIK3CB",0,0,0,0,9,1,0,0,0,10,10,10
"PIP4P2",0,1,0,0,7,0,0,2,0,10,10,10
"PIP5K1A",0,0,0,0,10,0,0,0,0,10,10,10
"PITPNM3",1,0,0,0,9,0,0,0,0,10,10,10
"PKDREJ",1,0,1,0,8,0,0,0,0,10,10,10
"PLCL2",0,0,0,0,10,0,0,0,0,10,10,10
"PLEKHG4",0,0,0,0,9,1,0,0,0,10,10,10
"PNLDC1",0,0,0,0,9,0,0,1,0,10,10,10
"PNLIPRP1",0,0,0,0,9,0,0,1,0,10,10,10
"POGLUT2",0,0,0,0,9,1,0,0,0,10,10,10
"POLR1B",1,0,0,0,8,0,0,1,0,10,10,10
"PPM1L",0,0,0,0,10,0,0,0,0,10,10,10
"PRAMEF17",1,0,0,0,7,2,0,0,0,10,10,10
"PRDM11",0,0,0,0,9,1,0,0,0,10,10,10
"PRDM4",0,0,0,0,9,0,0,1,0,10,10,10
"PRLHR",1,1,0,0,7,1,0,0,0,10,10,10
"PRMT8",1,0,0,0,8,1,0,0,0,10,10,10
"PRPF4B",1,0,0,0,9,0,0,0,0,10,10,10
"PRR30",0,0,0,0,9,1,0,0,0,10,10,10
"PUS7",0,1,0,0,8,1,0,0,0,10,10,10
"PYGM",0,0,0,0,7,1,0,2,0,10,10,10
"R3HDML",0,0,0,0,10,0,0,0,0,10,10,10
"RAB6D",0,0,0,0,9,0,1,0,0,10,10,10
"RABEP2",0,0,0,0,8,2,0,0,0,10,10,10
"RABL3",0,0,0,0,10,0,0,0,0,10,10,10
"RANBP17",0,0,0,0,9,1,0,0,0,10,10,10
"RASA2",1,0,0,0,6,1,0,2,0,10,10,10
"RASGRP4",0,0,0,0,9,1,0,0,0,10,10,10
"RBAK",0,0,0,0,10,0,0,0,0,10,10,10
"RBM27",0,0,0,0,10,0,0,0,0,10,10,10
"RDH8",0,0,0,0,9,1,0,0,0,10,10,10
"RERE",1,0,0,0,7,1,0,1,0,10,10,10
"REV1",0,0,0,0,6,4,0,0,0,10,10,10
"RGL1",0,0,0,0,10,0,0,0,0,10,10,10
"RHOBTB2",1,0,0,0,9,0,0,0,0,10,10,10
"RNF133",0,0,0,0,10,0,0,0,0,10,10,10
"RSF1",0,0,0,0,8,2,0,0,0,10,10,10
"RTEL1",0,0,0,0,10,0,0,0,0,10,10,10
"RUVBL1",0,0,0,0,9,0,0,1,0,10,10,10
"SCG3",0,0,0,0,10,0,0,0,0,10,10,10
"SEC24A",0,0,0,0,8,1,0,1,0,10,10,10
"SEL1L",0,0,0,0,10,0,0,0,0,10,10,10
"SENP2",0,0,0,0,3,7,0,0,0,10,10,10
"SERPINA10",0,0,0,0,10,0,0,0,0,10,10,10
"SERPINB8",0,0,0,0,9,1,0,0,0,10,10,10
"SERPINE2",0,0,0,0,10,0,0,0,0,10,10,10
"SERTAD2",1,0,0,0,7,2,0,0,0,10,10,10
"SH2D4B",0,0,0,0,10,0,0,0,0,10,10,10
"SKAP2",0,0,0,0,4,5,0,1,0,10,10,10
"SKIDA1",0,1,0,0,9,0,0,0,0,10,10,10
"SLAMF1",0,0,0,0,10,0,0,0,0,10,10,10
"SLC12A6",0,0,0,0,10,0,0,0,0,10,10,10
"SLC15A1",0,0,0,0,8,1,0,1,0,10,10,10
"SLC17A2",0,0,0,0,9,1,0,0,0,10,10,10
"SLC22A11",0,0,0,0,10,0,0,0,0,10,10,10
"SLC2A3",0,1,0,0,9,0,0,0,0,10,10,10
"SLC2A9",0,0,0,0,9,1,0,0,0,10,10,10
"SLC4A11",0,0,0,0,9,1,0,0,0,10,10,10
"SLC4A7",0,0,0,0,8,2,0,0,0,10,10,10
"SLC9A3",1,0,0,0,8,0,0,1,0,10,10,10
"SMG6",2,0,0,0,8,0,0,0,0,10,10,10
"SNX13",0,0,0,0,10,0,0,0,0,10,10,10
"SNX25",0,1,0,0,8,1,0,0,0,10,10,10
"SOBP",0,0,0,0,9,1,0,0,0,10,10,10
"SOGA3",0,0,0,0,8,2,0,0,0,10,10,10
"SPAG9",0,0,0,0,8,1,0,1,0,10,10,10
"SPARC",0,0,0,0,9,1,0,0,0,10,10,10
"SPPL2C",0,0,0,0,9,1,0,0,0,10,10,10
"SRMS",0,1,0,0,8,0,0,1,0,10,10,10
"ST14",0,0,0,0,9,0,0,1,0,10,10,10
"STK11IP",0,0,0,0,9,1,0,0,0,10,10,10
"STOML3",0,0,0,0,8,2,0,0,0,10,10,10
"SYNCRIP",0,1,0,0,9,0,0,0,0,10,10,10
"SYNJ2",0,0,0,0,10,0,0,0,0,10,10,10
"SYT13",0,0,0,0,10,0,0,0,0,10,10,10
"SYT3",1,0,0,0,9,0,0,0,0,10,10,10
"TAP2",1,0,0,0,8,0,0,1,0,10,10,10
"TAS2R60",0,0,0,0,10,0,0,0,0,10,10,10
"TBC1D32",0,0,0,0,9,1,0,0,0,10,10,10
"TBC1D9",2,0,0,0,7,1,0,0,0,10,10,10
"TBXT",1,0,0,0,9,0,0,0,0,10,10,10
"TDRD10",0,0,0,0,8,1,0,1,0,10,10,10
"TDRD7",1,0,0,0,9,0,0,0,0,10,10,10
"TET2",0,0,0,0,8,2,0,0,0,10,10,10
"TEX10",0,0,0,0,10,0,0,0,0,10,10,10
"TEX47",0,0,0,0,8,1,1,0,0,10,10,10
"THAP12",0,1,0,0,9,0,0,0,0,10,10,10
"THSD1",0,0,0,0,10,0,0,0,0,10,10,10
"THSD4",0,0,0,0,9,0,0,1,0,10,10,10
"TICRR",1,0,0,0,6,1,0,2,0,10,10,10
"TM6SF2",1,0,0,0,7,1,0,1,0,10,10,10
"TMC5",0,0,0,0,8,1,0,1,0,10,10,10
"TMEM38B",0,0,0,0,8,1,0,1,0,10,10,10
"TMEM74",0,0,0,0,7,3,0,0,0,10,10,10
"TNNI3K",0,0,0,0,10,0,0,0,0,10,10,10
"TNNT3",0,0,0,0,7,3,0,0,0,10,10,10
"TOP2A",0,0,0,0,9,1,0,0,0,10,10,10
"TRIM11",1,0,0,0,8,1,0,0,0,10,10,10
"TRIM22",0,0,0,0,10,0,0,0,0,10,10,10
"TRIM60",0,0,0,0,9,1,0,0,0,10,10,10
"TRIM72",2,0,0,0,7,1,0,0,0,10,10,10
"TRIP11",1,0,0,0,8,1,0,0,0,10,10,10
"TRIP13",0,0,0,0,10,0,0,0,0,10,10,10
"TRPC1",0,0,0,0,8,2,0,0,0,10,10,10
"TRPV3",1,0,0,0,9,0,0,0,0,10,10,10
"TRPV4",0,0,0,0,9,1,0,0,0,10,10,10
"TTLL9",0,0,0,0,10,0,0,0,0,10,10,10
"TUBB2B",0,1,0,0,8,1,0,0,0,10,10,10
"TUBGCP3",0,0,0,0,9,1,0,0,0,10,10,10
"TUSC3",1,0,0,0,9,0,0,0,0,10,10,10
"TWNK",1,0,0,0,8,1,0,0,0,10,10,10
"UGDH",0,0,0,0,4,6,0,0,0,10,10,10
"UGT2B10",1,0,0,0,7,1,0,1,0,10,10,10
"URI1",0,0,0,0,10,0,0,0,0,10,10,10
"USP11",0,0,1,0,7,1,1,0,0,10,10,10
"USP15",0,0,0,0,7,3,0,0,0,10,10,10
"USP48",0,0,0,0,8,2,0,0,0,10,10,10
"VRTN",0,0,0,0,8,2,0,0,0,10,10,10
"WDHD1",1,0,0,0,7,1,0,1,0,10,10,10
"WDR6",0,1,0,0,8,1,0,0,0,10,10,10
"WDR70",0,0,0,0,6,2,0,2,0,10,10,10
"WNT10A",0,0,0,0,9,1,0,0,0,10,10,10
"XKR3",0,0,0,0,10,0,0,0,0,10,10,10
"XKR6",2,0,0,0,7,1,0,0,0,10,10,10
"YTHDC2",0,0,0,0,8,1,0,1,0,10,10,10
"ZBTB7B",0,0,0,0,10,0,0,0,0,10,10,10
"ZFP82",0,0,0,0,6,3,0,0,1,10,10,10
"ZIK1",1,0,0,0,9,0,0,0,0,10,10,10
"ZMIZ1",0,0,0,0,9,1,0,0,0,10,10,10
"ZNF195",1,0,0,0,8,1,0,0,0,10,10,10
"ZNF254",0,0,0,0,7,3,0,0,0,10,10,10
"ZNF354C",0,0,0,0,9,1,0,0,0,10,10,10
"ZNF473",0,0,0,0,10,0,0,0,0,10,10,10
"ZNF474",0,0,0,0,10,0,0,0,0,10,10,10
"ZNF485",0,0,0,0,10,0,0,0,0,10,10,10
"ZNF574",0,0,0,0,10,0,0,0,0,10,10,10
"ZNF71",0,1,0,0,9,0,0,0,0,10,10,10
"ZNF75D",0,1,0,0,8,1,0,0,0,10,10,10
"ZXDB",2,0,0,0,7,1,0,0,0,10,10,10
"NSG2",0,0,0,0,9,6,0,1,0,16,9,9
"KRT2",0,0,0,0,11,1,0,0,0,12,9,9
"TBC1D1",1,0,0,0,7,4,0,0,0,12,9,9
"ABCC10",0,0,0,0,10,1,0,0,0,11,9,9
"CBY2",0,0,0,0,11,0,0,0,0,11,9,9
"DHX30",0,0,0,0,11,0,0,0,0,11,9,9
"DMGDH",0,0,0,0,11,0,0,0,0,11,9,9
"ECPAS",0,0,0,0,11,0,0,0,0,11,9,9
"EPHA2",0,0,0,0,11,0,0,0,0,11,9,9
"IL17A",0,0,0,0,10,1,0,0,0,11,9,9
"INTS4",0,0,0,0,8,2,0,1,0,11,9,9
"KRTAP13-3",0,0,0,0,11,0,0,0,0,11,9,9
"MARS2",0,0,0,0,8,3,0,0,0,11,9,9
"MFN1",0,0,0,0,9,2,0,0,0,11,9,9
"MTM1",0,0,0,0,9,1,0,1,0,11,9,9
"OR13C8",1,0,0,0,10,0,0,0,0,11,9,9
"PCSK7",0,1,0,0,10,0,0,0,0,11,9,9
"RHBDF2",1,0,0,0,9,1,0,0,0,11,9,9
"TUBA3D",0,0,0,0,10,0,0,1,0,11,9,9
"USP13",0,0,0,0,10,1,0,0,0,11,9,9
"ZMAT1",0,0,0,0,10,1,0,0,0,11,9,9
"ZNF606",0,0,0,0,8,2,0,1,0,11,9,9
"ZNF816",0,0,0,0,10,0,0,1,0,11,9,9
"ABCB10",1,0,0,0,7,1,0,1,0,10,9,9
"ACVR1C",0,0,0,0,10,0,0,0,0,10,9,9
"ADCY4",0,0,0,0,9,0,0,1,0,10,9,9
"AK7",0,0,0,0,8,2,0,0,0,10,9,9
"ALPP",0,0,0,0,10,0,0,0,0,10,9,9
"ARHGEF15",1,1,0,0,8,0,0,0,0,10,9,9
"BEND3",0,0,0,0,9,1,0,0,0,10,9,9
"BICRAL",0,0,0,0,6,4,0,0,0,10,9,9
"BPIFB4",0,0,0,0,9,0,0,1,0,10,9,9
"C12orf66",1,1,0,0,7,1,0,0,0,10,9,9
"CALHM1",0,0,0,0,10,0,0,0,0,10,9,9
"CCDC158",0,0,0,0,10,0,0,0,0,10,9,9
"CDH5",0,0,0,0,10,0,0,0,0,10,9,9
"CEACAM5",0,0,0,0,10,0,0,0,0,10,9,9
"CEP85",0,0,0,0,9,1,0,0,0,10,9,9
"CGN",0,0,0,0,9,1,0,0,0,10,9,9
"CLEC3A",0,0,0,0,9,1,0,0,0,10,9,9
"CLIP4",1,0,0,0,7,1,0,1,0,10,9,9
"CLNK",1,0,0,0,9,0,0,0,0,10,9,9
"CNGA4",0,0,0,0,8,2,0,0,0,10,9,9
"CNNM1",1,0,0,0,7,2,0,0,0,10,9,9
"COLEC11",0,0,0,0,9,0,0,1,0,10,9,9
"COLEC12",0,0,0,0,10,0,0,0,0,10,9,9
"CYC1",1,0,0,0,9,0,0,0,0,10,9,9
"CYLD",0,0,0,0,8,2,0,0,0,10,9,9
"DCX",0,0,0,0,10,0,0,0,0,10,9,9
"DHX32",1,0,0,0,8,1,0,0,0,10,9,9
"DYNC2LI1",1,0,0,0,7,0,1,1,0,10,9,9
"EXOG",0,0,0,0,9,1,0,0,0,10,9,9
"F2R",0,0,0,0,9,1,0,0,0,10,9,9
"FAM153B",0,0,0,0,6,3,0,1,0,10,9,9
"FBXO34",1,1,0,0,7,1,0,0,0,10,9,9
"FBXO43",1,0,0,0,9,0,0,0,0,10,9,9
"FNIP1",0,1,0,0,8,0,0,1,0,10,9,9
"GABRB2",0,0,0,0,10,0,0,0,0,10,9,9
"GMPS",0,0,0,0,9,1,0,0,0,10,9,9
"GOLIM4",0,0,0,0,8,2,0,0,0,10,9,9
"HERC6",0,0,0,0,10,0,0,0,0,10,9,9
"KCNS3",1,1,1,0,6,1,0,0,0,10,9,9
"KDM4A",1,1,1,0,7,0,0,0,0,10,9,9
"KDM4D",1,0,0,0,9,0,0,0,0,10,9,9
"KIF18A",0,0,0,0,9,1,0,0,0,10,9,9
"KIFC1",0,0,0,0,8,1,0,1,0,10,9,9
"KLHL32",1,0,0,0,9,0,0,0,0,10,9,9
"KRT31",0,0,0,0,9,1,0,0,0,10,9,9
"KRT35",0,0,0,0,10,0,0,0,0,10,9,9
"LAD1",1,0,0,0,9,0,0,0,0,10,9,9
"LIPG",1,1,0,0,6,1,0,1,0,10,9,9
"MAG",0,0,0,0,9,1,0,0,0,10,9,9
"MAGED1",0,0,0,0,10,0,0,0,0,10,9,9
"MAP3K15",0,0,0,0,9,1,0,0,0,10,9,9
"MAP3K21",0,0,0,0,8,2,0,0,0,10,9,9
"MARCHF10",0,0,0,0,9,0,0,1,0,10,9,9
"MAST3",0,0,0,0,10,0,0,0,0,10,9,9
"MCM5",0,0,0,0,7,2,0,1,0,10,9,9
"MEIS1",0,0,0,0,9,1,0,0,0,10,9,9
"MMP27",0,0,0,0,8,1,0,1,0,10,9,9
"MRTFB",0,0,0,0,9,0,0,1,0,10,9,9
"MSGN1",0,0,0,0,10,0,0,0,0,10,9,9
"NAA15",1,0,0,0,4,0,0,5,0,10,9,9
"NAGPA",0,0,0,0,10,0,0,0,0,10,9,9
"NCOA5",0,0,0,0,8,1,0,1,0,10,9,9
"NR1I3",0,0,0,0,9,1,0,0,0,10,9,9
"OR52E6",0,0,0,0,7,3,0,0,0,10,9,9
"OR6C68",0,0,0,0,10,0,0,0,0,10,9,9
"OR6M1",1,0,0,0,9,0,0,0,0,10,9,9
"OR8B4",0,0,0,0,9,1,0,0,0,10,9,9
"OR9Q2",0,0,0,0,10,0,0,0,0,10,9,9
"OSBPL7",0,0,0,0,8,2,0,0,0,10,9,9
"OTC",0,0,0,0,9,0,0,1,0,10,9,9
"PFKFB1",0,0,0,0,10,0,0,0,0,10,9,9
"PJA2",0,0,0,0,9,1,0,0,0,10,9,9
"PLCB2",0,0,0,0,10,0,0,0,0,10,9,9
"PLSCR4",0,0,0,0,8,1,0,1,0,10,9,9
"POLR1F",0,0,0,0,9,0,0,1,0,10,9,9
"POU4F2",0,0,0,0,8,1,0,1,0,10,9,9
"PPL",0,0,0,0,8,2,0,0,0,10,9,9
"PTPRA",2,0,0,0,4,2,0,2,0,10,9,9
"RAI2",0,0,0,0,10,0,0,0,0,10,9,9
"RAP1GDS1",1,0,0,0,7,1,0,1,0,10,9,9
"RBM12",0,0,0,0,10,0,0,0,0,10,9,9
"RECK",1,1,0,0,7,0,0,1,0,10,9,9
"RNF31",0,0,0,0,10,0,0,0,0,10,9,9
"RPRD2",0,0,0,0,9,1,0,0,0,10,9,9
"SCUBE1",0,0,0,0,9,0,0,1,0,10,9,9
"SDR42E1",0,0,0,0,10,0,0,0,0,10,9,9
"SEMG2",0,0,0,0,10,0,0,0,0,10,9,9
"SLC25A12",0,0,0,0,9,0,0,1,0,10,9,9
"SLC38A8",0,0,0,0,9,0,0,1,0,10,9,9
"SLC4A4",0,0,0,0,6,3,0,1,0,10,9,9
"SLC7A4",0,0,0,0,10,0,0,0,0,10,9,9
"SOGA1",1,0,0,0,9,0,0,0,0,10,9,9
"SOX30",0,0,0,0,10,0,0,0,0,10,9,9
"SOX7",0,0,0,0,10,0,0,0,0,10,9,9
"SSH1",0,0,0,0,10,0,0,0,0,10,9,9
"SSH2",1,0,0,0,7,2,0,0,0,10,9,9
"STK26",1,0,0,0,7,2,0,0,0,10,9,9
"SUN3",0,0,0,0,7,3,0,0,0,10,9,9
"SWT1",0,1,0,0,9,0,0,0,0,10,9,9
"TAF5L",0,0,0,0,9,1,0,0,0,10,9,9
"TAOK2",0,0,0,0,9,1,0,0,0,10,9,9
"TBC1D8B",0,0,0,0,9,1,0,0,0,10,9,9
"TMC3",0,0,0,0,10,0,0,0,0,10,9,9
"TMEM94",1,0,0,0,9,0,0,0,0,10,9,9
"TRBV19",0,0,0,0,9,1,0,0,0,10,9,9
"TRBV27",0,0,0,0,8,2,0,0,0,10,9,9
"TSNARE1",0,0,0,0,9,0,0,0,1,10,9,9
"TTC7B",0,0,0,0,10,0,0,0,0,10,9,9
